#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879B
#Date Time: 2025-05-14 14:12:52.544
#Sample rate: 4.7619e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 10 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 2.8 kHz
#Period: 357.1428571 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0009961320012599746,0.9690335922140034,-0.003061474089152662
-0.0009959220012599748,0.9693706016096687,-0.002048152732615592
-0.0009957120012599747,0.9700446204009998,-0.00272370030364092
-0.0009955020012599749,0.9700446204009998,-0.003061474089153431
-0.0009952920012599748,0.9720666767749926,-0.003399247874666095
-0.0009950820012599748,0.9717296673793279,-0.003737021660178912
-0.0009948720012599747,0.9724036861706591,-0.003399247874666248
-0.0009946620012599747,0.9747627519403183,-0.003399247874666095
-0.0009944520012599746,0.9747627519403191,-0.003061474089154199
-0.0009942420012599748,0.9757737801273151,-0.003737021660178912
-0.0009940320012599747,0.9750997613359839,-0.004750343016716905
-0.0009938220012599749,0.9754367707316494,-0.004412569231204394
-0.0009936120012599748,0.9764477989186459,-0.004750343016716752
-0.0009934020012599748,0.977458827105643,-0.003737021660178912
-0.0009931920012599747,0.9781328458969742,-0.004074795445691577
-0.0009929820012599747,0.9804919116666342,-0.004412569231204241
-0.0009927720012599746,0.9818399492492952,-0.004412569231203933
-0.0009925620012599748,0.9811659304579646,-0.004074795445691577
-0.0009923520012599747,0.9815029398536302,-0.005088116802229569
-0.0009921420012599749,0.9831879868319575,-0.004750343016717059
-0.0009919320012599748,0.9835249962276238,-0.004074795445691884
-0.0009917220012599748,0.9818399492492959,-0.004750343016716905
-0.0009915120012599747,0.9825139680406271,-0.005425890587742233
-0.0009913020012599747,0.9848730338102875,-0.004750343016717059
-0.0009910920012599746,0.9872320995799464,-0.005088116802229569
-0.0009908820012599748,0.9882431277669423,-0.005088116802229569
-0.0009906720012599747,0.988580137162608,-0.005763664373254897
-0.0009904620012599749,0.9875691089756116,-0.006101438158767408
-0.0009902520012599748,0.9885801371626075,-0.006101438158767561
-0.0009900420012599748,0.9899281747452703,-0.006439211944280226
-0.0009898320012599747,0.988580137162608,-0.007790307086330882
-0.0009896220012599747,0.9899281747452704,-0.007790307086330268
-0.0009894120012599746,0.9902651841409358,-0.006439211944280533
-0.0009892020012599748,0.9899281747452703,-0.007114759515305554
-0.0009889920012599747,0.9906021935366015,-0.007790307086330882
-0.0009887820012599749,0.990939202932267,-0.007790307086330882
-0.0009885720012599748,0.9926242499105944,-0.007790307086330882
-0.0009883620012599748,0.9939722874932575,-0.008128080871843546
-0.0009881520012599747,0.9922872405149296,-0.008465854657356211
-0.0009879420012599747,0.9922872405149303,-0.008465854657355904
-0.0009877320012599746,0.9939722874932579,-0.007790307086330882
-0.0009875220012599748,0.9949833156802543,-0.007790307086330882
-0.0009873120012599747,0.9929612593062607,-0.007452533300818218
-0.0009871020012599749,0.9932982687019262,-0.008128080871843239
-0.0009868920012599748,0.9943092968889227,-0.008803628442868567
-0.0009866820012599748,0.9946463062845887,-0.009816949799406867
-0.0009864720012599747,0.9943092968889231,-0.01015472358491953
-0.0009862620012599747,0.9956573344715857,-0.009141402228381385
-0.0009860520012599746,0.9959943438672513,-0.008803628442868874
-0.0009858420012599748,0.9963313532629168,-0.008803628442868874
-0.0009856320012599747,0.9963313532629168,-0.008803628442868874
-0.0009854220012599749,0.994983315680255,-0.009479176013893897
-0.0009852120012599748,0.9963313532629161,-0.009479176013894204
-0.0009850020012599748,0.9973423814499135,-0.01150581872697019
-0.0009847920012599747,0.9973423814499135,-0.01083027115594486
-0.0009845820012599747,0.9966683626585822,-0.01015472358491984
-0.0009843720012599746,0.9963313532629171,-0.01083027115594486
-0.0009841620012599748,0.9970053720542479,-0.01083027115594486
-0.0009839520012599747,0.9980164002412447,-0.01083027115594486
-0.0009837420012599749,0.9983534096369102,-0.01015472358491984
-0.0009835320012599748,0.9980164002412448,-0.009141402228382001
-0.0009833220012599748,0.9973423814499135,-0.009479176013894204
-0.0009831120012599747,0.9986904190325759,-0.01150581872697019
-0.0009829020012599747,0.9986904190325758,-0.01251914008350849
-0.0009826920012599746,0.99835340963691,-0.01319468765453305
