#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879B
#Date Time: 2025-05-14 10:24:10.351
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 2.8 kHz
#Period: 357.1428571 us
#Amplitude: 1 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.003063861940298508,0.4769998745422258,0.0310536782476255
-0.003062611940298508,0.4577903389892865,0.02362265496634688
-0.003061361940298508,0.4402658504146753,0.01788050061263159
-0.003060111940298508,0.4203822960704048,0.0131516676154543
-0.003058861940298507,0.4004987417261344,0.009773929760327654
-0.003057611940298507,0.3796041591948671,0.005720644334175684
-0.003056361940298508,0.3590465860592655,0.003356227835587035
-0.003055111940298508,0.337477984736667,0.003018454050074371
-0.003053861940298508,0.3162463928097342,0.001667358908023714
-0.003052611940298508,0.2953518102784669,0.0006540375514857217
-0.003051361940298508,0.275805265329862,-2.151001953960667e-05
-0.003050111940298508,0.2545736734029292,-2.151001953960667e-05
-0.003048861940298508,0.2333420814759963,0.0009918113369983858
-0.003047611940298507,0.2121104895490634,-2.151001953960667e-05
-0.003046361940298507,0.1902048788307994,-0.0003592838050522708
-0.003045111940298508,0.1682992681125353,-0.0003592838050522708
-0.003043861940298508,0.1474046855812681,-0.001372605161590263
-0.003042611940298508,0.1251620654673384,0.0003162637659730575
-0.003041361940298508,0.1042674829360712,-0.0003592838050522708
-0.003040111940298508,0.08168785342647589,-0.0003592838050522708
-0.003038861940298508,0.05877121452121503,-0.001372605161590263
-0.003037611940298507,0.03652859440728538,-0.0003592838050522708
-0.003036361940298507,0.01597102127168372,-0.0003592838050522708
-0.003035111940298508,-0.006608608237911542,-0.001034831376077599
-0.003033861940298508,-0.0285142189561756,-0.0003592838050522708
-0.003032611940298508,-0.04940880148744286,-0.000697057590564935
-0.003031361940298508,-0.07165142160137253,-2.151001953960667e-05
-0.003030111940298508,-0.09389404171530219,0.0003162637659730575
-0.003028861940298508,-0.1161366618292318,-0.0003592838050522708
-0.003027611940298508,-0.1377052631518303,-0.001372605161590263
-0.003026361940298507,-0.1592738644744288,-0.000697057590564935
-0.003025111940298507,-0.1808424657970272,-0.001034831376077599
-0.003023861940298508,-0.2030850859109569,-0.0003592838050522708
-0.003022611940298508,-0.2229686402552273,-0.0003592838050522708
-0.003021361940298508,-0.245211260369157,-0.000697057590564935
-0.003020111940298508,-0.2650948147134274,-0.001372605161590263
-0.003018861940298508,-0.2873374348273571,-0.000697057590564935
-0.003017611940298508,-0.3089060361499555,-0.0003592838050522708
-0.003016361940298508,-0.3301376280768884,-0.0003592838050522708
-0.003015111940298507,-0.3500211824211589,-2.151001953960667e-05
-0.003013861940298508,-0.3702417461610949,-0.000697057590564935
-0.003012611940298508,-0.3897882911096998,-0.000697057590564935
-0.003011361940298508,-0.410682873640967,-0.000697057590564935
-0.003010111940298508,-0.4315774561722343,-2.151001953960667e-05
-0.003008861940298508,-0.4501129729338423,-2.151001953960667e-05
